,E,OBJ,Success
0,0.166,3.7675362760351048,1.0
0,0.167,3.7201421534108583,1.0
0,0.37,2.861353543165269,1.0
0,0.371,2.871828662437964,1.0
0,0.3330732274766037,2.467983940431536,1.0
0,0.3340732274766037,2.4786685717304695,1.0
0,0.18536613738301838,2.9488499215677884,1.0
0,0.18636613738301838,2.911997982682021,1.0
0,0.26536952568755545,1.8827300380660312,1.0
0,0.26636952568755545,1.8867245603559635,1.0
0,0.20087720145277851,2.4389673003470547,1.0
0,0.20187720145277852,2.411250764790436,1.0
0,0.2526383495137724,1.8558187741460457,1.0
0,0.2536383495137724,1.8562485441350636,1.0
0,0.2511034665871275,1.855734705312884,1.0
0,0.2521034665871275,1.8557095404494885,1.0
0,0.365,2.808760727908217,1.0
0,0.366,2.8193065572688165,1.0
0,0.12,6.80992615060428,1.0
0,0.121,6.718902899600008,1.0
0,0.28536458813205956,2.0024470462408925,1.0
0,0.28636458813205956,2.010227642930195,1.0
0,0.12,6.80992615060428,1.0
0,0.121,6.718902899600008,1.0
0,0.25999647402049525,1.8657652264833393,1.0
0,0.26099647402049525,1.8683216496454231,1.0
0,0.12,6.80992615060428,1.0
0,0.121,6.718902899600008,1.0
0,0.2534956324341565,1.8561693894757136,1.0
0,0.2544956324341565,1.856848777399094,1.0
0,0.2511426700738875,1.8557286816074234,1.0
0,0.2521426700738875,1.8557143754079464,1.0
0,0.2511911957104453,1.8557206201737575,1.0
0,0.2521911957104453,1.855721889857226,1.0
0,0.193,2.6809723363832316,1.0
0,0.194,2.6481866328510733,1.0
0,0.37,2.861353543165269,1.0
0,0.371,2.871828662437964,1.0
0,0.2577883958570535,1.86114022964263,1.0
0,0.2587883958570535,1.8630598220130694,1.0
0,0.254204870428276,1.8566214832567836,1.0
0,0.255204870428276,1.8575084803053252,1.0
0,0.2511266301813048,1.8557311215318602,1.0
0,0.2521266301813048,1.855712647012753,1.0
0,0.2511894361382129,1.855720896952632,1.0
0,0.2521894361382129,1.8557215538967966,1.0
0,0.167,3.7201421534108583,1.0
0,0.168,3.673369438748867,1.0
0,0.37,2.861353543165269,1.0
0,0.371,2.871828662437964,1.0
0,0.3328553769425911,2.4656566991291777,1.0
0,0.3338553769425911,2.476340443347048,1.0
0,0.1842768847129555,2.9895996426075424,1.0
0,0.1852768847129555,2.952164685844675,1.0
0,0.2656971810379617,1.8840108724322335,1.0
0,0.2666971810379617,1.888087751936269,1.0
0,0.19923671062508572,2.4859533887944387,1.0
0,0.20023671062508572,2.457086509605918,1.0
0,0.25282693393110706,1.8558774924416284,1.0
0,0.25382693393110706,1.856362228722738,1.0
0,0.2510901780913841,1.85573756152439,1.0
0,0.2520901780913841,1.8557076861057995,1.0
0,0.198,2.5226687718670346,1.0
0,0.199,2.4928924668389163,1.0
0,0.37,2.861353543165269,1.0
0,0.371,2.871828662437964,1.0
0,0.2577162847631488,1.8610124527765883,1.0
0,0.2587162847631488,1.8629122682860555,1.0
0,0.2541347248361314,1.8565703555502537,1.0
0,0.2551347248361314,1.8574367485749417,1.0
0,0.25113204337334843,1.855730181164212,1.0
0,0.25213204337334844,1.8557134503940456,1.0
0,0.25118892913922797,1.8557212366193725,1.0
0,0.25218892913922797,1.855721163738234,1.0
